DateTime,Junction,Vehicles,ID,temperature_c,humidity_pct,precipitation_mm,rain_mm,wind_speed_kmh,is_holiday,is_event_day,is_special_day,hour,day_of_week,is_weekend,month,is_rush_hour
2016-05-06 00:00:00,3,11,20160506003,23.7,81.0,0.0,0.0,2.6,0,0,0,0,4,0,5,0
2016-05-06 00:00:00,2,14,20160506002,23.7,81.0,0.0,0.0,2.6,0,0,0,0,4,0,5,0
2016-05-06 00:00:00,1,33,20160506001,23.7,81.0,0.0,0.0,2.6,0,0,0,0,4,0,5,0
2016-05-06 01:00:00,2,15,20160506012,23.5,81.0,0.0,0.0,3.4,0,0,0,1,4,0,5,0
2016-05-06 01:00:00,1,35,20160506011,23.5,81.0,0.0,0.0,3.4,0,0,0,1,4,0,5,0
2016-05-06 01:00:00,3,8,20160506013,23.5,81.0,0.0,0.0,3.4,0,0,0,1,4,0,5,0
2016-05-06 02:00:00,3,4,20160506023,23.4,80.0,0.0,0.0,3.1,0,0,0,2,4,0,5,0
2016-05-06 02:00:00,2,11,20160506022,23.4,80.0,0.0,0.0,3.1,0,0,0,2,4,0,5,0
2016-05-06 02:00:00,1,36,20160506021,23.4,80.0,0.0,0.0,3.1,0,0,0,2,4,0,5,0
2016-05-06 03:00:00,3,4,20160506033,23.5,79.0,0.0,0.0,4.8,0,0,0,3,4,0,5,0
2016-05-06 03:00:00,2,8,20160506032,23.5,79.0,0.0,0.0,4.8,0,0,0,3,4,0,5,0
2016-05-06 03:00:00,1,29,20160506031,23.5,79.0,0.0,0.0,4.8,0,0,0,3,4,0,5,0
2016-05-06 04:00:00,1,28,20160506041,23.4,78.0,0.0,0.0,5.8,0,0,0,4,4,0,5,0
2016-05-06 04:00:00,3,5,20160506043,23.4,78.0,0.0,0.0,5.8,0,0,0,4,4,0,5,0
2016-05-06 04:00:00,2,8,20160506042,23.4,78.0,0.0,0.0,5.8,0,0,0,4,4,0,5,0
2016-05-06 05:00:00,1,26,20160506051,23.4,78.0,0.0,0.0,5.4,0,0,0,5,4,0,5,0
2016-05-06 05:00:00,3,6,20160506053,23.4,78.0,0.0,0.0,5.4,0,0,0,5,4,0,5,0
2016-05-06 05:00:00,2,9,20160506052,23.4,78.0,0.0,0.0,5.4,0,0,0,5,4,0,5,0
2016-05-06 06:00:00,2,7,20160506062,23.6,78.0,0.0,0.0,5.8,0,0,0,6,4,0,5,0
2016-05-06 06:00:00,3,5,20160506063,23.6,78.0,0.0,0.0,5.8,0,0,0,6,4,0,5,0
2016-05-06 06:00:00,1,30,20160506061,23.6,78.0,0.0,0.0,5.8,0,0,0,6,4,0,5,0
2016-05-06 07:00:00,2,8,20160506072,25.0,69.0,0.0,0.0,4.6,0,0,0,7,4,0,5,0
2016-05-06 07:00:00,1,30,20160506071,25.0,69.0,0.0,0.0,4.6,0,0,0,7,4,0,5,0
2016-05-06 07:00:00,3,9,20160506073,25.0,69.0,0.0,0.0,4.6,0,0,0,7,4,0,5,0
2016-05-06 08:00:00,2,8,20160506082,26.7,61.0,0.0,0.0,4.5,0,0,0,8,4,0,5,1
2016-05-06 08:00:00,3,6,20160506083,26.7,61.0,0.0,0.0,4.5,0,0,0,8,4,0,5,1
2016-05-06 08:00:00,1,34,20160506081,26.7,61.0,0.0,0.0,4.5,0,0,0,8,4,0,5,1
2016-05-06 09:00:00,2,8,20160506092,28.5,54.0,0.0,0.0,4.8,0,0,0,9,4,0,5,1
2016-05-06 09:00:00,3,9,20160506093,28.5,54.0,0.0,0.0,4.8,0,0,0,9,4,0,5,1
2016-05-06 09:00:00,1,35,20160506091,28.5,54.0,0.0,0.0,4.8,0,0,0,9,4,0,5,1
2016-05-06 10:00:00,3,9,20160506103,30.2,48.0,0.0,0.0,4.7,0,0,0,10,4,0,5,1
2016-05-06 10:00:00,2,13,20160506102,30.2,48.0,0.0,0.0,4.7,0,0,0,10,4,0,5,1
2016-05-06 10:00:00,1,63,20160506101,30.2,48.0,0.0,0.0,4.7,0,0,0,10,4,0,5,1
2016-05-06 11:00:00,1,61,20160506111,31.6,45.0,0.0,0.0,4.5,0,0,0,11,4,0,5,0
2016-05-06 11:00:00,2,15,20160506112,31.6,45.0,0.0,0.0,4.5,0,0,0,11,4,0,5,0
2016-05-06 11:00:00,3,11,20160506113,31.6,45.0,0.0,0.0,4.5,0,0,0,11,4,0,5,0
2016-05-06 12:00:00,3,15,20160506123,31.7,43.0,0.0,0.0,4.5,0,0,0,12,4,0,5,0
2016-05-06 12:00:00,2,14,20160506122,31.7,43.0,0.0,0.0,4.5,0,0,0,12,4,0,5,0
2016-05-06 12:00:00,1,58,20160506121,31.7,43.0,0.0,0.0,4.5,0,0,0,12,4,0,5,0
2016-05-06 13:00:00,1,46,20160506131,31.7,42.0,0.0,0.0,5.0,0,0,0,13,4,0,5,0
2016-05-06 13:00:00,3,11,20160506133,31.7,42.0,0.0,0.0,5.0,0,0,0,13,4,0,5,0
2016-05-06 13:00:00,2,11,20160506132,31.7,42.0,0.0,0.0,5.0,0,0,0,13,4,0,5,0
2016-05-06 14:00:00,2,15,20160506142,31.9,42.0,0.0,0.0,6.6,0,0,0,14,4,0,5,0
2016-05-06 14:00:00,1,48,20160506141,31.9,42.0,0.0,0.0,6.6,0,0,0,14,4,0,5,0
2016-05-06 14:00:00,3,14,20160506143,31.9,42.0,0.0,0.0,6.6,0,0,0,14,4,0,5,0
2016-05-06 15:00:00,3,15,20160506153,29.7,51.0,0.7,0.7,5.2,0,0,0,15,4,0,5,0
2016-05-06 15:00:00,2,14,20160506152,29.7,51.0,0.7,0.7,5.2,0,0,0,15,4,0,5,0
2016-05-06 15:00:00,1,46,20160506151,29.7,51.0,0.7,0.7,5.2,0,0,0,15,4,0,5,0
2016-05-06 16:00:00,3,13,20160506163,26.7,70.0,3.9,3.9,10.6,0,0,0,16,4,0,5,0
2016-05-06 16:00:00,1,43,20160506161,26.7,70.0,3.9,3.9,10.6,0,0,0,16,4,0,5,0
2016-05-06 16:00:00,2,10,20160506162,26.7,70.0,3.9,3.9,10.6,0,0,0,16,4,0,5,0
2016-05-06 17:00:00,2,16,20160506172,25.5,75.0,4.9,4.9,10.0,0,0,0,17,4,0,5,1
2016-05-06 17:00:00,1,47,20160506171,25.5,75.0,4.9,4.9,10.0,0,0,0,17,4,0,5,1
2016-05-06 17:00:00,3,14,20160506173,25.5,75.0,4.9,4.9,10.0,0,0,0,17,4,0,5,1
2016-05-06 18:00:00,2,14,20160506182,24.1,84.0,1.5,1.5,6.8,0,0,0,18,4,0,5,1
2016-05-06 18:00:00,1,48,20160506181,24.1,84.0,1.5,1.5,6.8,0,0,0,18,4,0,5,1
2016-05-06 18:00:00,3,13,20160506183,24.1,84.0,1.5,1.5,6.8,0,0,0,18,4,0,5,1
2016-05-06 19:00:00,3,12,20160506193,23.9,87.0,0.0,0.0,6.2,0,0,0,19,4,0,5,1
2016-05-06 19:00:00,2,13,20160506192,23.9,87.0,0.0,0.0,6.2,0,0,0,19,4,0,5,1
2016-05-06 19:00:00,1,46,20160506191,23.9,87.0,0.0,0.0,6.2,0,0,0,19,4,0,5,1
2016-05-06 20:00:00,2,13,20160506202,23.6,87.0,0.0,0.0,5.7,0,0,0,20,4,0,5,1
2016-05-06 20:00:00,1,45,20160506201,23.6,87.0,0.0,0.0,5.7,0,0,0,20,4,0,5,1
2016-05-06 20:00:00,3,11,20160506203,23.6,87.0,0.0,0.0,5.7,0,0,0,20,4,0,5,1
2016-05-06 21:00:00,2,12,20160506212,23.3,89.0,0.0,0.0,7.0,0,0,0,21,4,0,5,0
2016-05-06 21:00:00,1,40,20160506211,23.3,89.0,0.0,0.0,7.0,0,0,0,21,4,0,5,0
2016-05-06 21:00:00,3,11,20160506213,23.3,89.0,0.0,0.0,7.0,0,0,0,21,4,0,5,0
2016-05-06 22:00:00,3,11,20160506223,23.0,89.0,0.0,0.0,7.4,0,0,0,22,4,0,5,0
2016-05-06 22:00:00,2,16,20160506222,23.0,89.0,0.0,0.0,7.4,0,0,0,22,4,0,5,0
2016-05-06 22:00:00,1,35,20160506221,23.0,89.0,0.0,0.0,7.4,0,0,0,22,4,0,5,0
2016-05-06 23:00:00,3,7,20160506233,22.9,88.0,0.0,0.0,7.9,0,0,0,23,4,0,5,0
2016-05-06 23:00:00,2,9,20160506232,22.9,88.0,0.0,0.0,7.9,0,0,0,23,4,0,5,0
2016-05-06 23:00:00,1,36,20160506231,22.9,88.0,0.0,0.0,7.9,0,0,0,23,4,0,5,0
2016-05-07 00:00:00,3,11,20160507003,22.7,87.0,0.0,0.0,9.0,0,0,0,0,5,1,5,0
2016-05-07 00:00:00,2,12,20160507002,22.7,87.0,0.0,0.0,9.0,0,0,0,0,5,1,5,0
2016-05-07 00:00:00,1,33,20160507001,22.7,87.0,0.0,0.0,9.0,0,0,0,0,5,1,5,0
2016-05-07 01:00:00,3,6,20160507013,22.5,88.0,0.0,0.0,8.4,0,0,0,1,5,1,5,0
2016-05-07 01:00:00,2,11,20160507012,22.5,88.0,0.0,0.0,8.4,0,0,0,1,5,1,5,0
2016-05-07 01:00:00,1,31,20160507011,22.5,88.0,0.0,0.0,8.4,0,0,0,1,5,1,5,0
2016-05-07 02:00:00,2,7,20160507022,22.3,89.0,0.0,0.0,6.7,0,0,0,2,5,1,5,0
2016-05-07 02:00:00,1,22,20160507021,22.3,89.0,0.0,0.0,6.7,0,0,0,2,5,1,5,0
2016-05-07 02:00:00,3,3,20160507023,22.3,89.0,0.0,0.0,6.7,0,0,0,2,5,1,5,0
2016-05-07 03:00:00,2,12,20160507032,22.1,90.0,0.0,0.0,5.8,0,0,0,3,5,1,5,0
2016-05-07 03:00:00,1,21,20160507031,22.1,90.0,0.0,0.0,5.8,0,0,0,3,5,1,5,0
2016-05-07 03:00:00,3,6,20160507033,22.1,90.0,0.0,0.0,5.8,0,0,0,3,5,1,5,0
2016-05-07 04:00:00,1,18,20160507041,21.8,92.0,0.0,0.0,5.5,0,0,0,4,5,1,5,0
2016-05-07 04:00:00,3,6,20160507043,21.8,92.0,0.0,0.0,5.5,0,0,0,4,5,1,5,0
2016-05-07 04:00:00,2,5,20160507042,21.8,92.0,0.0,0.0,5.5,0,0,0,4,5,1,5,0
2016-05-07 05:00:00,1,17,20160507051,21.6,93.0,0.0,0.0,4.6,0,0,0,5,5,1,5,0
2016-05-07 05:00:00,3,6,20160507053,21.6,93.0,0.0,0.0,4.6,0,0,0,5,5,1,5,0
2016-05-07 05:00:00,2,6,20160507052,21.6,93.0,0.0,0.0,4.6,0,0,0,5,5,1,5,0
2016-05-07 06:00:00,3,5,20160507063,21.5,95.0,0.0,0.0,5.0,0,0,0,6,5,1,5,0
2016-05-07 06:00:00,2,7,20160507062,21.5,95.0,0.0,0.0,5.0,0,0,0,6,5,1,5,0
2016-05-07 06:00:00,1,17,20160507061,21.5,95.0,0.0,0.0,5.0,0,0,0,6,5,1,5,0
2016-05-07 07:00:00,1,19,20160507071,23.2,84.0,0.0,0.0,5.1,0,0,0,7,5,1,5,0
2016-05-07 07:00:00,3,3,20160507073,23.2,84.0,0.0,0.0,5.1,0,0,0,7,5,1,5,0
2016-05-07 07:00:00,2,8,20160507072,23.2,84.0,0.0,0.0,5.1,0,0,0,7,5,1,5,0
2016-05-07 08:00:00,3,8,20160507083,25.2,72.0,0.0,0.0,6.1,0,0,0,8,5,1,5,1
2016-05-07 08:00:00,1,20,20160507081,25.2,72.0,0.0,0.0,6.1,0,0,0,8,5,1,5,1
2016-05-07 08:00:00,2,5,20160507082,25.2,72.0,0.0,0.0,6.1,0,0,0,8,5,1,5,1
2016-05-07 09:00:00,3,5,20160507093,27.2,63.0,0.0,0.0,5.8,0,0,0,9,5,1,5,1
2016-05-07 09:00:00,1,21,20160507091,27.2,63.0,0.0,0.0,5.8,0,0,0,9,5,1,5,1
2016-05-07 09:00:00,2,6,20160507092,27.2,63.0,0.0,0.0,5.8,0,0,0,9,5,1,5,1
2016-05-07 10:00:00,1,32,20160507101,28.9,55.0,0.0,0.0,4.6,0,0,0,10,5,1,5,1
2016-05-07 10:00:00,3,6,20160507103,28.9,55.0,0.0,0.0,4.6,0,0,0,10,5,1,5,1
2016-05-07 10:00:00,2,8,20160507102,28.9,55.0,0.0,0.0,4.6,0,0,0,10,5,1,5,1
2016-05-07 11:00:00,3,10,20160507113,30.3,49.0,0.0,0.0,2.6,0,0,0,11,5,1,5,0
2016-05-07 11:00:00,1,30,20160507111,30.3,49.0,0.0,0.0,2.6,0,0,0,11,5,1,5,0
2016-05-07 11:00:00,2,9,20160507112,30.3,49.0,0.0,0.0,2.6,0,0,0,11,5,1,5,0
2016-05-07 12:00:00,1,29,20160507121,31.3,47.0,0.0,0.0,1.5,0,0,0,12,5,1,5,0
2016-05-07 12:00:00,3,13,20160507123,31.3,47.0,0.0,0.0,1.5,0,0,0,12,5,1,5,0
2016-05-07 12:00:00,2,12,20160507122,31.3,47.0,0.0,0.0,1.5,0,0,0,12,5,1,5,0
2016-05-07 13:00:00,1,26,20160507131,31.6,47.0,0.0,0.0,1.4,0,0,0,13,5,1,5,0
2016-05-07 13:00:00,3,11,20160507133,31.6,47.0,0.0,0.0,1.4,0,0,0,13,5,1,5,0
2016-05-07 13:00:00,2,8,20160507132,31.6,47.0,0.0,0.0,1.4,0,0,0,13,5,1,5,0
2016-05-07 14:00:00,1,28,20160507141,32.0,44.0,0.0,0.0,0.7,0,0,0,14,5,1,5,0
2016-05-07 14:00:00,3,11,20160507143,32.0,44.0,0.0,0.0,0.7,0,0,0,14,5,1,5,0
2016-05-07 14:00:00,2,11,20160507142,32.0,44.0,0.0,0.0,0.7,0,0,0,14,5,1,5,0
2016-05-07 15:00:00,1,27,20160507151,31.8,44.0,0.0,0.0,1.4,0,0,0,15,5,1,5,0
2016-05-07 15:00:00,2,10,20160507152,31.8,44.0,0.0,0.0,1.4,0,0,0,15,5,1,5,0
2016-05-07 15:00:00,3,8,20160507153,31.8,44.0,0.0,0.0,1.4,0,0,0,15,5,1,5,0
2016-05-07 16:00:00,2,10,20160507162,30.1,49.0,0.2,0.2,8.5,0,0,0,16,5,1,5,0
2016-05-07 16:00:00,3,8,20160507163,30.1,49.0,0.2,0.2,8.5,0,0,0,16,5,1,5,0
2016-05-07 16:00:00,1,26,20160507161,30.1,49.0,0.2,0.2,8.5,0,0,0,16,5,1,5,0
2016-05-07 17:00:00,1,26,20160507171,26.5,67.0,1.1,1.1,10.6,0,0,0,17,5,1,5,1
2016-05-07 17:00:00,3,5,20160507173,26.5,67.0,1.1,1.1,10.6,0,0,0,17,5,1,5,1
2016-05-07 17:00:00,2,6,20160507172,26.5,67.0,1.1,1.1,10.6,0,0,0,17,5,1,5,1
2016-05-07 18:00:00,1,27,20160507181,23.8,83.0,1.7,1.7,9.7,0,0,0,18,5,1,5,1
2016-05-07 18:00:00,2,8,20160507182,23.8,83.0,1.7,1.7,9.7,0,0,0,18,5,1,5,1
2016-05-07 18:00:00,3,9,20160507183,23.8,83.0,1.7,1.7,9.7,0,0,0,18,5,1,5,1
2016-05-07 19:00:00,3,9,20160507193,23.0,87.0,1.3,1.3,9.6,0,0,0,19,5,1,5,1
2016-05-07 19:00:00,1,30,20160507191,23.0,87.0,1.3,1.3,9.6,0,0,0,19,5,1,5,1
2016-05-07 19:00:00,2,13,20160507192,23.0,87.0,1.3,1.3,9.6,0,0,0,19,5,1,5,1
2016-05-07 20:00:00,3,11,20160507203,22.4,89.0,1.2,1.2,7.6,0,0,0,20,5,1,5,1
2016-05-07 20:00:00,2,8,20160507202,22.4,89.0,1.2,1.2,7.6,0,0,0,20,5,1,5,1
2016-05-07 20:00:00,1,27,20160507201,22.4,89.0,1.2,1.2,7.6,0,0,0,20,5,1,5,1
2016-05-07 21:00:00,1,25,20160507211,22.3,90.0,0.5,0.5,7.3,0,0,0,21,5,1,5,0
2016-05-07 21:00:00,3,10,20160507213,22.3,90.0,0.5,0.5,7.3,0,0,0,21,5,1,5,0
2016-05-07 21:00:00,2,7,20160507212,22.3,90.0,0.5,0.5,7.3,0,0,0,21,5,1,5,0
2016-05-07 22:00:00,3,12,20160507223,22.3,89.0,0.2,0.2,9.4,0,0,0,22,5,1,5,0
2016-05-07 22:00:00,2,8,20160507222,22.3,89.0,0.2,0.2,9.4,0,0,0,22,5,1,5,0
2016-05-07 22:00:00,1,30,20160507221,22.3,89.0,0.2,0.2,9.4,0,0,0,22,5,1,5,0
2016-05-07 23:00:00,1,30,20160507231,22.2,89.0,0.0,0.0,8.0,0,0,0,23,5,1,5,0
2016-05-07 23:00:00,3,8,20160507233,22.2,89.0,0.0,0.0,8.0,0,0,0,23,5,1,5,0
2016-05-07 23:00:00,2,8,20160507232,22.2,89.0,0.0,0.0,8.0,0,0,0,23,5,1,5,0
2016-05-08 00:00:00,1,30,20160508001,22.6,81.0,0.0,0.0,6.3,0,1,1,0,6,1,5,0
2016-05-08 00:00:00,2,7,20160508002,22.6,81.0,0.0,0.0,6.3,0,1,1,0,6,1,5,0
2016-05-08 00:00:00,3,13,20160508003,22.6,81.0,0.0,0.0,6.3,0,1,1,0,6,1,5,0
2016-05-08 01:00:00,2,8,20160508012,22.3,82.0,0.0,0.0,4.9,0,1,1,1,6,1,5,0
2016-05-08 01:00:00,1,22,20160508011,22.3,82.0,0.0,0.0,4.9,0,1,1,1,6,1,5,0
2016-05-08 01:00:00,3,7,20160508013,22.3,82.0,0.0,0.0,4.9,0,1,1,1,6,1,5,0
2016-05-08 02:00:00,1,23,20160508021,22.1,84.0,0.0,0.0,4.3,0,1,1,2,6,1,5,0
2016-05-08 02:00:00,2,10,20160508022,22.1,84.0,0.0,0.0,4.3,0,1,1,2,6,1,5,0
2016-05-08 02:00:00,3,8,20160508023,22.1,84.0,0.0,0.0,4.3,0,1,1,2,6,1,5,0
2016-05-08 03:00:00,3,3,20160508033,22.0,85.0,0.0,0.0,4.7,0,1,1,3,6,1,5,0
2016-05-08 03:00:00,1,15,20160508031,22.0,85.0,0.0,0.0,4.7,0,1,1,3,6,1,5,0
2016-05-08 03:00:00,2,7,20160508032,22.0,85.0,0.0,0.0,4.7,0,1,1,3,6,1,5,0
2016-05-08 04:00:00,1,16,20160508041,21.9,86.0,0.0,0.0,4.9,0,1,1,4,6,1,5,0
2016-05-08 04:00:00,2,7,20160508042,21.9,86.0,0.0,0.0,4.9,0,1,1,4,6,1,5,0
2016-05-08 04:00:00,3,4,20160508043,21.9,86.0,0.0,0.0,4.9,0,1,1,4,6,1,5,0
2016-05-08 05:00:00,3,5,20160508053,21.8,87.0,0.0,0.0,5.4,0,1,1,5,6,1,5,0
2016-05-08 05:00:00,1,16,20160508051,21.8,87.0,0.0,0.0,5.4,0,1,1,5,6,1,5,0
2016-05-08 05:00:00,2,5,20160508052,21.8,87.0,0.0,0.0,5.4,0,1,1,5,6,1,5,0
2016-05-08 06:00:00,2,4,20160508062,22.1,87.0,0.0,0.0,5.4,0,1,1,6,6,1,5,0
2016-05-08 06:00:00,3,3,20160508063,22.1,87.0,0.0,0.0,5.4,0,1,1,6,6,1,5,0
2016-05-08 06:00:00,1,16,20160508061,22.1,87.0,0.0,0.0,5.4,0,1,1,6,6,1,5,0
2016-05-08 07:00:00,2,5,20160508072,23.7,80.0,0.0,0.0,5.1,0,1,1,7,6,1,5,0
2016-05-08 07:00:00,3,4,20160508073,23.7,80.0,0.0,0.0,5.1,0,1,1,7,6,1,5,0
2016-05-08 07:00:00,1,20,20160508071,23.7,80.0,0.0,0.0,5.1,0,1,1,7,6,1,5,0
2016-05-08 08:00:00,2,10,20160508082,25.3,72.0,0.0,0.0,6.7,0,1,1,8,6,1,5,1
2016-05-08 08:00:00,3,4,20160508083,25.3,72.0,0.0,0.0,6.7,0,1,1,8,6,1,5,1
2016-05-08 08:00:00,1,29,20160508081,25.3,72.0,0.0,0.0,6.7,0,1,1,8,6,1,5,1
2016-05-08 09:00:00,1,32,20160508091,26.9,66.0,0.0,0.0,6.8,0,1,1,9,6,1,5,1
2016-05-08 09:00:00,2,9,20160508092,26.9,66.0,0.0,0.0,6.8,0,1,1,9,6,1,5,1
2016-05-08 09:00:00,3,4,20160508093,26.9,66.0,0.0,0.0,6.8,0,1,1,9,6,1,5,1
2016-05-08 10:00:00,1,35,20160508101,28.4,60.0,0.0,0.0,6.2,0,1,1,10,6,1,5,1
2016-05-08 10:00:00,2,12,20160508102,28.4,60.0,0.0,0.0,6.2,0,1,1,10,6,1,5,1
2016-05-08 10:00:00,3,7,20160508103,28.4,60.0,0.0,0.0,6.2,0,1,1,10,6,1,5,1
2016-05-08 11:00:00,2,10,20160508112,29.8,55.0,0.0,0.0,5.7,0,1,1,11,6,1,5,0
2016-05-08 11:00:00,3,9,20160508113,29.8,55.0,0.0,0.0,5.7,0,1,1,11,6,1,5,0
2016-05-08 11:00:00,1,36,20160508111,29.8,55.0,0.0,0.0,5.7,0,1,1,11,6,1,5,0
2016-05-08 12:00:00,1,35,20160508121,31.0,49.0,0.0,0.0,4.8,0,1,1,12,6,1,5,0
2016-05-08 12:00:00,2,15,20160508122,31.0,49.0,0.0,0.0,4.8,0,1,1,12,6,1,5,0
2016-05-08 12:00:00,3,12,20160508123,31.0,49.0,0.0,0.0,4.8,0,1,1,12,6,1,5,0
2016-05-08 13:00:00,1,34,20160508131,31.4,46.0,0.0,0.0,4.1,0,1,1,13,6,1,5,0
2016-05-08 13:00:00,2,9,20160508132,31.4,46.0,0.0,0.0,4.1,0,1,1,13,6,1,5,0
2016-05-08 13:00:00,3,11,20160508133,31.4,46.0,0.0,0.0,4.1,0,1,1,13,6,1,5,0
2016-05-08 14:00:00,3,13,20160508143,31.4,46.0,0.0,0.0,4.2,0,1,1,14,6,1,5,0
2016-05-08 14:00:00,2,7,20160508142,31.4,46.0,0.0,0.0,4.2,0,1,1,14,6,1,5,0
2016-05-08 14:00:00,1,31,20160508141,31.4,46.0,0.0,0.0,4.2,0,1,1,14,6,1,5,0
2016-05-08 15:00:00,3,10,20160508153,30.9,46.0,0.0,0.0,6.4,0,1,1,15,6,1,5,0
2016-05-08 15:00:00,2,9,20160508152,30.9,46.0,0.0,0.0,6.4,0,1,1,15,6,1,5,0
2016-05-08 15:00:00,1,30,20160508151,30.9,46.0,0.0,0.0,6.4,0,1,1,15,6,1,5,0
2016-05-08 16:00:00,1,30,20160508161,29.4,52.0,0.2,0.2,4.1,0,1,1,16,6,1,5,0
2016-05-08 16:00:00,2,10,20160508162,29.4,52.0,0.2,0.2,4.1,0,1,1,16,6,1,5,0
2016-05-08 16:00:00,3,9,20160508163,29.4,52.0,0.2,0.2,4.1,0,1,1,16,6,1,5,0
2016-05-08 17:00:00,2,8,20160508172,25.6,73.0,4.1,4.1,2.0,0,1,1,17,6,1,5,1
2016-05-08 17:00:00,1,32,20160508171,25.6,73.0,4.1,4.1,2.0,0,1,1,17,6,1,5,1
2016-05-08 17:00:00,3,12,20160508173,25.6,73.0,4.1,4.1,2.0,0,1,1,17,6,1,5,1
2016-05-08 18:00:00,2,12,20160508182,24.2,82.0,2.6,2.6,4.6,0,1,1,18,6,1,5,1
2016-05-08 18:00:00,1,36,20160508181,24.2,82.0,2.6,2.6,4.6,0,1,1,18,6,1,5,1
2016-05-08 18:00:00,3,8,20160508183,24.2,82.0,2.6,2.6,4.6,0,1,1,18,6,1,5,1
2016-05-08 19:00:00,1,37,20160508191,23.6,89.0,0.1,0.1,8.0,0,1,1,19,6,1,5,1
2016-05-08 19:00:00,3,11,20160508193,23.6,89.0,0.1,0.1,8.0,0,1,1,19,6,1,5,1
2016-05-08 19:00:00,2,12,20160508192,23.6,89.0,0.1,0.1,8.0,0,1,1,19,6,1,5,1
2016-05-08 20:00:00,3,8,20160508203,22.9,90.0,0.0,0.0,11.0,0,1,1,20,6,1,5,1
2016-05-08 20:00:00,1,39,20160508201,22.9,90.0,0.0,0.0,11.0,0,1,1,20,6,1,5,1
2016-05-08 20:00:00,2,14,20160508202,22.9,90.0,0.0,0.0,11.0,0,1,1,20,6,1,5,1
2016-05-08 21:00:00,3,13,20160508213,22.8,90.0,0.0,0.0,10.9,0,1,1,21,6,1,5,0
2016-05-08 21:00:00,1,32,20160508211,22.8,90.0,0.0,0.0,10.9,0,1,1,21,6,1,5,0
2016-05-08 21:00:00,2,11,20160508212,22.8,90.0,0.0,0.0,10.9,0,1,1,21,6,1,5,0
2016-05-08 22:00:00,1,31,20160508221,22.5,92.0,0.0,0.0,7.1,0,1,1,22,6,1,5,0
2016-05-08 22:00:00,2,8,20160508222,22.5,92.0,0.0,0.0,7.1,0,1,1,22,6,1,5,0
2016-05-08 22:00:00,3,8,20160508223,22.5,92.0,0.0,0.0,7.1,0,1,1,22,6,1,5,0
2016-05-08 23:00:00,2,11,20160508232,22.3,93.0,0.0,0.0,7.9,0,1,1,23,6,1,5,0
2016-05-08 23:00:00,3,5,20160508233,22.3,93.0,0.0,0.0,7.9,0,1,1,23,6,1,5,0
2016-05-08 23:00:00,1,33,20160508231,22.3,93.0,0.0,0.0,7.9,0,1,1,23,6,1,5,0
2016-05-09 00:00:00,2,9,20160509002,21.8,92.0,0.0,0.0,7.0,0,0,0,0,0,0,5,0
2016-05-09 00:00:00,3,8,20160509003,21.8,92.0,0.0,0.0,7.0,0,0,0,0,0,0,5,0
2016-05-09 00:00:00,1,35,20160509001,21.8,92.0,0.0,0.0,7.0,0,0,0,0,0,0,5,0
2016-05-09 01:00:00,3,5,20160509013,21.6,94.0,0.0,0.0,5.7,0,0,0,1,0,0,5,0
2016-05-09 01:00:00,1,29,20160509011,21.6,94.0,0.0,0.0,5.7,0,0,0,1,0,0,5,0
2016-05-09 01:00:00,2,7,20160509012,21.6,94.0,0.0,0.0,5.7,0,0,0,1,0,0,5,0
2016-05-09 02:00:00,1,23,20160509021,21.4,96.0,0.0,0.0,4.9,0,0,0,2,0,0,5,0
2016-05-09 02:00:00,3,8,20160509023,21.4,96.0,0.0,0.0,4.9,0,0,0,2,0,0,5,0
2016-05-09 02:00:00,2,7,20160509022,21.4,96.0,0.0,0.0,4.9,0,0,0,2,0,0,5,0
2016-05-09 03:00:00,1,23,20160509031,21.1,98.0,0.0,0.0,3.8,0,0,0,3,0,0,5,0
2016-05-09 03:00:00,3,3,20160509033,21.1,98.0,0.0,0.0,3.8,0,0,0,3,0,0,5,0
2016-05-09 03:00:00,2,8,20160509032,21.1,98.0,0.0,0.0,3.8,0,0,0,3,0,0,5,0
2016-05-09 04:00:00,1,15,20160509041,21.0,98.0,0.0,0.0,3.7,0,0,0,4,0,0,5,0
2016-05-09 04:00:00,3,3,20160509043,21.0,98.0,0.0,0.0,3.7,0,0,0,4,0,0,5,0
2016-05-09 04:00:00,2,6,20160509042,21.0,98.0,0.0,0.0,3.7,0,0,0,4,0,0,5,0
2016-05-09 05:00:00,1,18,20160509051,21.0,99.0,0.0,0.0,4.2,0,0,0,5,0,0,5,0
2016-05-09 05:00:00,3,7,20160509053,21.0,99.0,0.0,0.0,4.2,0,0,0,5,0,0,5,0
2016-05-09 05:00:00,2,9,20160509052,21.0,99.0,0.0,0.0,4.2,0,0,0,5,0,0,5,0
2016-05-09 06:00:00,3,6,20160509063,21.0,98.0,0.0,0.0,5.2,0,0,0,6,0,0,5,0
2016-05-09 06:00:00,2,7,20160509062,21.0,98.0,0.0,0.0,5.2,0,0,0,6,0,0,5,0
2016-05-09 06:00:00,1,22,20160509061,21.0,98.0,0.0,0.0,5.2,0,0,0,6,0,0,5,0
2016-05-09 07:00:00,2,6,20160509072,22.5,91.0,0.0,0.0,3.4,0,0,0,7,0,0,5,0
2016-05-09 07:00:00,1,27,20160509071,22.5,91.0,0.0,0.0,3.4,0,0,0,7,0,0,5,0
